,kills,headshotKills,heals,damageDealt,DBNOs,walkDistance
113430,0,0,0,66,0,350
113431,0,0,0,0,0,171
113432,1,0,1,173,0,2075
113433,0,0,0,50,0,12
113434,0,0,0,0,0,737
113435,2,0,3,150,0,1084
113436,0,0,0,0,0,389
113437,4,1,1,326,0,2087
113438,1,1,2,131,0,1919
113439,1,0,0,60,0,2526
113440,0,0,0,0,0,195
113441,0,0,1,0,0,1447
113442,0,0,0,15,0,565
113443,4,2,2,518,0,1888
113444,0,0,2,141,0,1065
113445,1,0,0,100,0,261
113446,0,0,0,0,0,579
113447,0,0,3,56,0,1899
113448,1,0,0,135,0,759
113449,0,0,2,0,0,1587
113450,5,1,5,503,0,2457
113451,1,0,0,140,0,183
113452,2,0,8,258,0,1518
113453,0,0,0,27,0,490
113454,1,0,1,190,0,635
113455,0,0,2,42,0,2429
113456,0,0,0,0,0,1508
113457,1,0,1,267,0,1791
113458,0,0,0,0,0,0
113459,0,0,0,67,0,72
113460,4,3,3,415,0,2244
113461,3,0,5,500,0,1407
113462,0,0,6,136,0,1124
113463,0,0,0,99,0,0
113464,0,0,0,32,0,0
113465,0,0,0,28,0,117
113466,4,2,1,396,0,2917
113467,0,0,0,40,0,324
113468,1,0,0,99,0,2938
113469,0,0,0,30,0,448
113470,1,0,5,64,0,4188
113471,0,0,0,0,0,0
113472,6,0,2,621,0,1910
113473,0,0,0,0,0,172
113474,1,0,0,100,0,187
113475,0,0,0,0,0,726
113476,1,1,0,125,0,33
113477,1,0,2,100,0,2150
113478,0,0,1,38,0,1648
113479,0,0,1,0,0,564
113480,2,0,0,230,0,1585
113481,2,1,0,263,0,1019
113482,7,1,2,626,0,3645
113483,0,0,0,84,0,36
113484,8,3,4,869,0,1588
113485,4,1,3,487,0,1906
113486,0,0,0,0,0,0
113487,5,3,5,629,0,2246
113488,0,0,1,0,0,501
113489,1,0,0,100,0,207
113490,0,0,0,56,0,554
113491,0,0,1,0,0,2250
113492,13,4,1,1345,0,3013
113493,0,0,0,0,0,637
113494,1,0,5,277,0,508
113495,1,0,4,152,0,2064
113496,4,1,4,477,0,964
113497,0,0,0,20,0,200
113498,1,0,0,143,0,1581
113499,0,0,0,55,0,853
113500,0,0,0,48,0,1687
113501,0,0,0,0,0,1468
113502,1,0,0,100,0,196
113503,2,1,3,344,0,2872
113504,0,0,0,0,0,169
113505,3,3,0,367,0,1188
113506,0,0,1,53,0,0
113507,0,0,0,0,0,923
113508,2,1,1,254,0,836
113509,0,0,0,0,0,121
113510,0,0,0,0,0,0
113511,0,0,1,21,0,1521
113512,0,0,0,0,0,1711
113513,0,0,0,42,0,1826
113514,1,0,0,71,0,2542
113515,1,1,0,100,0,596
113516,2,0,0,121,0,2516
113517,2,0,2,204,0,2930
113518,1,0,0,164,0,546
113519,0,0,0,0,0,222
113520,4,2,1,400,0,1014
113521,0,0,0,79,0,385
113522,4,2,0,301,0,2473
113523,0,0,0,43,0,12
113524,0,0,0,0,0,32
113525,1,1,0,172,0,67
113526,1,0,0,185,0,69
113527,0,0,1,57,0,1250
113528,0,0,0,37,0,167
113529,0,0,0,191,0,149
113530,0,0,0,25,0,1288
113531,1,0,1,100,0,382
113532,1,0,1,226,0,939
113533,1,0,1,97,0,3292
113534,0,0,0,0,0,26
113535,0,0,0,0,0,1243
113536,3,0,0,394,0,4071
113537,3,1,0,240,0,750
113538,0,0,0,21,0,1449
113539,0,0,0,60,0,21
113540,0,0,0,0,0,462
113541,0,0,1,88,0,306
113542,0,0,0,0,0,5
113543,0,0,0,0,0,22
113544,1,0,0,20,0,3892
113545,0,0,0,98,0,10
113546,0,0,0,0,0,1116
113547,1,0,0,120,0,858
113548,0,0,0,0,0,995
113549,0,0,0,0,0,2114
113550,0,0,0,0,0,130
113551,0,0,0,0,0,2767
113552,7,2,6,675,0,2613
113553,0,0,0,0,0,33
113554,0,0,0,0,0,260
113555,0,0,0,0,0,528
113556,0,0,0,0,0,200
113557,0,0,0,0,0,65
113558,1,0,0,100,0,257
113559,1,0,0,61,0,89
113560,1,1,1,205,0,1244
113561,3,0,2,338,0,881
113562,0,0,6,32,0,1219
113563,1,0,13,100,0,1989
113564,2,1,1,280,0,1658
113565,0,0,0,0,0,1996
113566,0,0,0,0,0,335
113567,1,0,0,147,0,316
113568,0,0,0,44,0,129
113569,4,1,0,413,0,567
113570,1,0,0,100,0,1062
113571,1,0,0,161,0,316
113572,0,0,1,0,0,1701
113573,1,0,0,100,0,24
113574,0,0,6,136,0,680
113575,1,0,0,138,0,205
113576,0,0,0,0,0,51
113577,0,0,0,49,0,150
113578,0,0,0,0,0,30
113579,0,0,0,78,0,104
113580,1,1,13,21,0,3336
113581,0,0,0,0,0,120
113582,0,0,0,75,0,53
113583,1,1,0,100,0,77
113584,2,0,0,171,0,449
113585,0,0,0,25,0,0
113586,0,0,0,0,0,2225
113587,0,0,0,54,0,217
113588,0,0,1,41,0,1350
113589,2,1,1,194,0,1474
113590,1,1,0,100,0,577
113591,0,0,0,0,0,10
113592,0,0,0,0,0,2345
113593,1,0,0,99,0,106
113594,0,0,0,49,0,2466
113595,2,0,0,200,0,2107
113596,0,0,0,0,0,0
113597,0,0,0,0,0,947
113598,6,2,2,585,0,2387
113599,0,0,0,97,0,0
113600,0,0,1,44,0,1301
113601,1,0,0,126,0,2058
113602,3,2,1,221,0,712
113603,0,0,0,0,0,1
113604,0,0,21,0,0,3600
113605,0,0,0,22,0,16
113606,0,0,0,0,0,24
113607,1,0,0,100,0,387
113608,2,0,0,241,0,2711
113609,0,0,1,0,0,1057
113610,0,0,0,68,0,13
113611,4,0,4,519,0,3513
113612,0,0,1,91,0,511
113613,0,0,0,79,0,62
113614,2,0,3,237,0,2469
113615,0,0,0,0,0,1266
113616,0,0,0,81,0,561
113617,0,0,0,0,0,0
113618,0,0,0,0,0,4
113619,0,0,0,0,0,259
113620,0,0,5,106,0,514
113621,0,0,1,0,0,1229
113622,2,1,3,212,0,2122
113623,0,0,0,63,0,354
113624,0,0,0,94,0,3113
113625,4,0,4,388,0,3661
113626,1,0,7,59,0,2265
113627,1,0,0,135,0,148
113628,0,0,0,0,0,56
113629,1,0,1,73,0,1913
113630,1,0,1,143,0,618
113631,6,1,2,468,0,1109
113632,3,1,3,292,0,2232
113633,2,0,0,200,0,1316
113634,2,1,0,200,0,2019
113635,0,0,0,0,0,177
113636,0,0,0,0,0,23
113637,0,0,0,0,0,1620
113638,0,0,0,0,0,89
113639,1,0,0,149,0,79
113640,1,1,0,100,0,991
113641,3,1,5,302,0,2251
113642,0,0,0,0,0,0
113643,1,1,0,70,0,1290
113644,0,0,0,52,0,654
113645,0,0,0,804,0,0
113646,0,0,0,38,0,498
113647,0,0,0,0,0,76
113648,0,0,0,0,0,1778
113649,0,0,0,0,0,0
113650,0,0,0,30,0,48
113651,2,0,1,200,0,185
113652,1,0,0,100,0,1078
113653,0,0,0,28,0,827
113654,0,0,0,0,0,8
113655,0,0,0,0,0,154
113656,3,1,2,265,0,2939
113657,0,0,0,0,0,1643
113658,0,0,0,28,0,217
113659,3,3,1,320,0,2882
113660,0,0,4,23,0,2504
113661,1,0,1,104,0,1949
113662,0,0,0,0,0,261
113663,0,0,5,95,0,197
113664,0,0,0,32,0,64
113665,1,1,3,75,0,3189
113666,0,0,0,0,0,181
113667,0,0,0,0,0,1083
113668,0,0,0,19,0,7
113669,0,0,0,0,0,0
113670,0,0,0,83,0,2865
113671,4,1,1,411,0,1623
113672,0,0,0,6,0,33
113673,5,1,11,475,0,1640
113674,0,0,0,25,0,222
113675,0,0,0,43,0,519
113676,0,0,1,49,0,1089
113677,0,0,0,131,0,0
113678,0,0,0,79,0,294
113679,3,2,0,315,0,1556
113680,0,0,0,0,0,231
113681,0,0,0,0,0,601
113682,2,1,1,182,0,2028
113683,0,0,0,0,0,130
113684,0,0,0,0,0,43
113685,0,0,0,178,0,0
113686,4,1,2,415,0,2082
113687,3,1,0,338,0,835
113688,0,0,1,23,0,1101
113689,1,0,1,146,0,66
113690,2,0,0,206,0,1682
113691,1,0,0,100,0,2303
113692,0,0,0,198,0,0
113693,0,0,0,58,0,2694
113694,1,1,3,100,0,214
113695,4,1,13,400,0,1379
113696,1,0,0,85,0,1284
113697,0,0,0,0,0,0
113698,1,0,0,71,0,693
113699,0,0,0,0,0,26
113700,0,0,0,0,0,83
113701,0,0,0,79,0,781
113702,0,0,0,0,0,350
113703,1,1,0,143,0,784
113704,0,0,0,79,0,212
113705,2,0,1,200,0,1362
113706,0,0,0,0,0,864
113707,1,0,2,163,0,2389
113708,2,0,4,160,0,2548
113709,2,1,4,175,0,1314
113710,1,0,1,100,0,619
113711,0,0,0,0,0,66
113712,0,0,0,0,0,199
113713,3,0,1,318,0,1376
113714,0,0,0,0,0,52
113715,6,1,1,532,0,1376
113716,1,0,1,100,0,2618
113717,0,0,0,0,0,73
113718,0,0,0,99,0,0
113719,0,0,0,0,0,1121
113720,1,1,0,176,0,17
113721,0,0,0,22,0,55
113722,0,0,1,29,0,1350
113723,0,0,0,0,0,155
113724,0,0,0,19,0,34
113725,2,1,0,200,0,1282
113726,0,0,0,30,0,229
113727,0,0,0,0,0,2316
113728,1,0,1,210,0,882
113729,0,0,0,0,0,695
113730,0,0,0,64,0,1380
113731,0,0,0,61,0,20
113732,0,0,11,0,0,3239
113733,6,1,2,495,0,3871
113734,1,0,0,100,0,244
113735,2,0,1,129,0,358
113736,0,0,0,79,0,453
113737,0,0,0,0,0,1923
113738,1,1,0,100,0,1033
113739,0,0,0,0,0,640
113740,3,0,1,384,0,408
113741,1,1,0,39,0,2021
113742,1,0,1,98,0,1547
113743,0,0,2,0,0,2039
113744,1,0,0,75,0,662
113745,2,1,1,298,0,581
113746,0,0,4,52,0,2703
113747,0,0,0,12,0,20
113748,0,0,0,0,0,23
113749,0,0,0,0,0,10
113750,1,0,0,100,0,965
113751,0,0,23,0,0,5070
113752,0,0,0,0,0,790
113753,0,0,0,0,0,187
113754,1,0,9,124,0,2704
113755,1,1,0,143,0,595
113756,0,0,0,58,0,528
113757,13,8,3,1468,0,3463
113758,16,5,0,1683,0,258
113759,0,0,1,61,0,847
113760,0,0,0,0,0,6
113761,4,0,1,454,0,2564
113762,6,1,1,498,0,1051
113763,2,0,1,219,0,1498
113764,1,0,0,100,0,228
113765,0,0,4,98,0,1222
113766,2,0,1,253,0,1143
113767,0,0,0,0,0,0
113768,1,0,0,175,0,437
113769,0,0,0,0,0,109
113770,0,0,0,0,0,287
113771,0,0,5,0,0,677
113772,0,0,0,0,0,8
113773,0,0,0,0,0,1850
113774,2,0,1,212,0,1551
113775,2,1,5,153,0,1159
113776,3,0,4,370,0,2270
113777,2,0,0,200,0,183
113778,0,0,0,0,0,0
113779,1,1,0,100,0,206
113780,0,0,1,0,0,723
113781,7,2,3,690,0,1223
113782,1,0,0,100,0,242
113783,0,0,0,28,0,1825
113784,1,0,0,91,0,553
113785,0,0,0,0,0,1936
113786,3,0,1,254,0,1321
113787,3,0,1,346,0,2474
113788,0,0,0,23,0,76
113789,0,0,0,0,0,768
113790,0,0,0,0,0,126
113791,0,0,3,4,0,1744
113792,0,0,1,112,0,3122
113793,2,2,0,104,0,386
113794,10,5,1,975,0,2268
113795,1,0,1,100,0,142
113796,0,0,0,0,0,1007
113797,0,0,0,0,0,0
113798,0,0,0,0,0,162
113799,1,0,3,75,0,3332
113800,4,1,0,266,0,2285
113801,0,0,0,0,0,75
113802,2,0,8,175,0,4165
113803,5,1,2,471,0,2156
113804,0,0,0,46,0,182
113805,2,1,1,200,0,195
113806,1,0,0,100,0,1220
113807,0,0,0,0,0,0
113808,0,0,2,70,0,1914
113809,0,0,0,160,0,1411
113810,1,0,0,100,0,1253
113811,0,0,0,0,0,51
113812,1,0,3,121,0,2285
113813,1,0,0,126,0,287
113814,0,0,0,0,0,559
113815,0,0,1,60,0,1081
113816,0,0,0,150,0,0
113817,2,2,0,225,0,2395
113818,6,1,0,661,0,2408
113819,1,0,5,400,0,571
113820,2,1,9,200,0,869
113821,0,0,0,0,0,0
113822,0,0,0,33,0,209
113823,4,1,2,507,0,1583
113824,0,0,0,73,0,140
113825,4,0,3,529,0,1272
113826,0,0,2,15,0,857
113827,1,0,0,194,0,2153
113828,0,0,0,0,0,117
113829,1,1,4,100,0,737
113830,0,0,0,0,0,350
113831,0,0,0,58,0,144
113832,1,0,0,178,0,498
113833,0,0,1,25,0,1003
113834,0,0,0,0,0,87
113835,0,0,0,0,0,6
113836,2,0,0,200,0,806
113837,1,1,7,100,0,1447
113838,1,0,0,100,0,63
113839,3,0,5,260,0,1376
113840,0,0,0,0,0,0
113841,0,0,5,0,0,4720
113842,5,1,9,482,0,2428
113843,2,1,4,260,0,4335
113844,2,2,0,171,0,32
113845,3,0,1,288,0,740
113846,0,0,0,63,0,1178
113847,0,0,1,41,0,2775
113848,1,0,1,100,0,110
113849,1,0,5,100,0,1032
113850,2,0,2,276,0,2622
113851,0,0,0,24,0,8772
113852,0,0,1,42,0,234
113853,2,0,0,253,0,834
113854,4,2,10,406,0,393
113855,0,0,0,0,0,42
113856,6,1,5,569,0,1620
113857,1,0,1,206,0,1117
113858,3,0,1,300,0,1025
113859,0,0,0,0,0,0
113860,2,0,0,159,0,280
113861,0,0,0,0,0,0
113862,0,0,1,0,0,2282
113863,1,0,0,181,0,921
113864,0,0,5,0,0,1057
113865,1,1,0,106,0,676
113866,0,0,0,43,0,14
113867,0,0,0,50,0,505
113868,2,0,10,195,0,4068
113869,0,0,0,0,0,0
113870,0,0,2,21,0,1683
113871,0,0,0,0,0,570
113872,0,0,0,0,0,742
113873,2,0,0,197,0,1081
113874,1,0,5,182,0,2162
113875,2,0,1,200,0,4680
113876,2,2,2,304,0,1731
113877,0,0,0,0,0,2
113878,0,0,5,86,0,69
113879,2,0,7,242,0,891
113880,3,1,4,317,0,508
113881,0,0,0,0,0,93
113882,1,0,18,94,0,2632
113883,2,1,8,274,0,764
113884,0,0,0,0,0,112
113885,1,0,10,100,0,1654
113886,1,0,1,187,0,1608
113887,4,1,5,392,0,1413
113888,1,1,4,241,0,1659
113889,2,0,0,200,0,42
113890,0,0,0,0,0,111
113891,9,3,2,1040,0,3270
113892,0,0,0,70,0,0
113893,0,0,0,0,0,147
113894,0,0,1,14,0,352
113895,2,2,0,210,0,1104
113896,0,0,0,65,0,859
113897,2,0,4,171,0,862
113898,0,0,0,0,0,382
113899,1,0,0,100,0,851
113900,0,0,1,28,0,300
113901,1,0,1,92,0,1016
113902,0,0,0,0,0,2582
113903,0,0,0,78,0,258
113904,0,0,0,0,0,33
113905,1,0,0,123,0,336
113906,1,0,1,176,0,730
113907,2,1,0,183,0,2047
113908,0,0,0,0,0,0
113909,0,0,0,43,0,568
113910,0,0,0,0,0,1912
113911,0,0,0,0,0,0
113912,0,0,0,25,0,140
113913,0,0,0,0,0,7
113914,0,0,0,0,0,387
113915,1,0,0,130,0,1506
113916,0,0,0,0,0,122
113917,0,0,0,0,0,847
113918,1,0,5,187,0,2180
113919,7,0,6,653,0,976
113920,0,0,0,69,0,1739
113921,0,0,2,0,0,856
113922,0,0,0,63,0,940
113923,0,0,0,0,0,0
113924,1,0,5,100,0,2060
113925,3,0,12,254,0,2724
113926,0,0,0,48,0,76
113927,0,0,0,0,0,61
113928,0,0,0,21,0,51
113929,0,0,0,65,0,0
113930,0,0,0,0,0,159
113931,1,0,0,124,0,1997
113932,0,0,0,2,0,897
113933,0,0,0,64,0,397
113934,0,0,0,0,0,420
113935,3,0,5,300,0,2591
113936,0,0,0,0,0,184
113937,1,0,1,156,0,186
113938,1,1,3,143,0,1365
113939,0,0,0,0,0,74
113940,1,0,0,75,0,2885
113941,10,0,2,830,0,1871
113942,8,3,10,577,0,3341
113943,0,0,0,0,0,0
113944,0,0,0,37,0,228
113945,0,0,10,0,0,3829
113946,0,0,2,24,0,210
113947,0,0,0,39,0,1247
113948,0,0,0,0,0,1455
113949,0,0,0,50,0,3
113950,0,0,9,0,0,1904
113951,0,0,0,0,0,55
113952,0,0,0,0,0,0
113953,0,0,1,0,0,285
113954,0,0,0,22,0,235
113955,0,0,0,47,0,50
113956,1,0,9,135,0,3235
113957,0,0,0,0,0,318
113958,0,0,0,0,0,432
113959,0,0,2,0,0,3046
113960,0,0,0,0,0,0
113961,0,0,12,28,0,3533
113962,1,0,0,161,0,3371
113963,0,0,0,0,0,386
113964,0,0,0,25,0,463
113965,1,0,0,136,0,475
113966,2,2,2,415,0,2453
113967,0,0,0,144,0,666
113968,1,0,5,162,0,523
113969,4,1,3,376,0,2381
113970,4,1,5,469,0,642
113971,0,0,0,0,0,1415
113972,0,0,0,0,0,256
113973,2,0,2,200,0,1840
113974,2,1,6,198,0,779
113975,0,0,0,0,0,30
113976,0,0,1,0,0,2619
113977,0,0,0,0,0,63
113978,0,0,0,0,0,92
113979,1,0,1,128,0,1736
113980,1,0,1,100,0,165
113981,0,0,0,0,0,609
113982,0,0,0,36,0,117
113983,1,1,0,100,0,383
113984,0,0,0,0,0,141
113985,0,0,0,398,0,0
113986,2,0,0,264,0,1558
113987,1,0,1,160,0,2034
113988,2,1,1,200,0,2622
113989,0,0,0,51,0,287
113990,0,0,0,0,0,0
113991,1,0,0,100,0,368
113992,1,0,0,125,0,82
113993,0,0,0,28,0,1589
113994,0,0,1,0,0,0
113995,1,0,0,111,0,173
113996,8,1,2,775,0,2283
113997,1,0,0,142,0,135
113998,0,0,0,49,0,277
113999,0,0,0,0,0,225
114000,3,1,1,325,0,1576
114001,1,0,0,100,0,9
114002,0,0,0,0,0,1071
114003,0,0,0,10,0,183
114004,0,0,0,32,0,361
114005,1,1,7,81,0,1924
114006,0,0,0,72,0,250
114007,0,0,0,0,0,1610
114008,1,1,0,100,0,770
114009,0,0,0,0,0,509
114010,0,0,1,61,0,1424
114011,1,0,0,124,0,990
114012,1,0,0,174,0,174
114013,1,1,1,172,0,1626
114014,0,0,0,19,0,0
114015,0,0,0,0,0,171
114016,0,0,0,0,0,2472
114017,0,0,0,0,0,88
114018,2,1,0,200,0,2585
114019,1,0,0,47,0,412
114020,4,4,0,589,0,2225
114021,1,0,0,183,0,679
114022,0,0,0,71,0,744
114023,0,0,3,0,0,2685
114024,0,0,0,0,0,16
114025,3,0,6,289,0,2093
114026,0,0,0,0,0,18
114027,3,0,0,239,0,1415
114028,0,0,14,0,0,1139
114029,1,1,1,45,0,1971
114030,0,0,1,34,0,341
114031,2,1,2,114,0,1212
114032,1,0,1,137,0,1445
114033,3,1,6,287,0,873
114034,0,0,1,0,0,3001
114035,2,1,0,200,0,2443
114036,1,1,0,100,0,34
114037,0,0,0,0,0,4
114038,0,0,0,0,0,42
114039,2,0,0,118,0,909
114040,0,0,0,90,0,102
114041,0,0,0,81,0,0
114042,0,0,0,24,0,2596
114043,0,0,0,0,0,0
114044,0,0,4,34,0,801
114045,0,0,0,0,0,89
114046,2,0,0,200,0,1317
114047,0,0,0,97,0,177
114048,0,0,0,240,0,0
114049,0,0,0,46,0,31
114050,0,0,0,91,0,22
114051,1,0,2,125,0,2837
114052,0,0,0,51,0,344
114053,0,0,8,5,0,1942
114054,2,0,2,228,0,3099
114055,0,0,0,0,0,0
114056,0,0,0,0,0,20
114057,0,0,9,51,0,3157
114058,0,0,7,19,0,3149
114059,2,0,1,200,0,214
114060,0,0,0,96,0,9
114061,5,0,0,415,0,3942
114062,0,0,0,164,0,0
114063,4,0,1,300,0,2438
114064,0,0,0,0,0,141
114065,0,0,0,82,0,127
114066,2,1,0,153,0,874
114067,0,0,0,86,0,27
114068,0,0,0,0,0,93
114069,0,0,1,0,0,739
114070,1,0,0,100,0,604
114071,3,1,0,278,0,1779
114072,2,0,1,190,0,1009
114073,0,0,0,71,0,46
114074,1,0,0,189,0,1003
114075,0,0,0,0,0,162
114076,0,0,0,0,0,1503
114077,0,0,0,0,0,0
114078,0,0,0,0,0,0
114079,1,0,0,193,0,505
114080,0,0,0,0,0,0
114081,0,0,0,0,0,613
114082,1,1,1,134,0,3027
114083,1,0,0,148,0,622
114084,2,1,0,124,0,1313
114085,0,0,0,0,0,21
114086,0,0,0,174,0,0
114087,0,0,0,0,0,22
114088,0,0,0,18,0,307
114089,0,0,1,0,0,0
114090,3,0,4,282,0,3942
114091,1,1,1,100,0,287
114092,0,0,0,0,0,0
114093,1,0,0,290,0,832
114094,1,0,0,127,0,2044
114095,1,0,0,100,0,1513
114096,1,0,5,100,0,1236
114097,1,0,0,100,0,69
114098,0,0,0,0,0,286
114099,0,0,1,83,0,3237
114100,1,0,1,126,0,888
114101,0,0,0,62,0,27
114102,3,1,5,540,0,1286
114103,0,0,0,0,0,23
114104,2,2,0,214,0,851
114105,0,0,0,25,0,413
114106,2,1,0,282,0,1461
114107,0,0,0,0,0,0
114108,2,1,1,348,0,2686
114109,0,0,0,0,0,356
114110,1,0,2,78,0,692
114111,0,0,3,0,0,2392
114112,1,0,1,101,0,3304
114113,0,0,0,0,0,101
114114,0,0,0,0,0,1065
114115,0,0,0,0,0,661
114116,0,0,0,0,0,0
114117,0,0,1,0,0,0
114118,0,0,0,0,0,90
114119,0,0,0,55,0,20
114120,1,0,0,105,0,1620
114121,6,3,2,680,0,2450
114122,0,0,0,42,0,0
114123,0,0,0,0,0,18
114124,0,0,0,48,0,1843
114125,0,0,0,0,0,151
114126,3,0,0,298,0,423
114127,1,0,8,100,0,2481
114128,1,1,0,32,0,179
114129,1,0,0,198,0,1693
114130,0,0,0,0,0,79
114131,0,0,1,0,0,1194
114132,0,0,0,0,0,11
114133,0,0,1,52,0,1273
114134,4,0,0,515,0,564
114135,0,0,0,58,0,909
114136,4,1,2,417,0,1458
114137,4,1,0,413,0,2130
114138,0,0,0,0,0,1049
114139,0,0,0,0,0,130
114140,3,1,0,275,0,2155
114141,0,0,4,0,0,3055
114142,0,0,1,59,0,420
114143,3,1,4,378,0,2052
114144,0,0,0,0,0,0
114145,3,0,5,200,0,2280
114146,0,0,0,129,0,0
114147,0,0,2,0,0,1821
114148,0,0,24,0,0,1584
114149,0,0,0,30,0,2393
114150,0,0,0,62,0,768
114151,0,0,0,0,0,956
114152,2,0,0,200,0,1467
114153,1,0,0,125,0,360
114154,0,0,0,0,0,25
114155,1,0,2,134,0,1542
114156,3,0,4,324,0,2378
114157,0,0,9,0,0,2054
114158,0,0,6,26,0,1468
114159,0,0,0,20,0,103
114160,0,0,0,0,0,0
114161,0,0,1,0,0,174
114162,0,0,1,62,0,653
114163,0,0,0,29,0,3364
114164,0,0,0,42,0,945
114165,0,0,0,0,0,0
114166,0,0,0,99,0,380
114167,0,0,0,0,0,95
114168,1,0,1,219,0,1495
114169,1,0,0,100,0,96
114170,3,0,6,440,0,2270
114171,1,0,9,152,0,1029
114172,1,0,0,148,0,2410
114173,0,0,0,0,0,189
114174,0,0,8,18,0,2009
114175,0,0,0,0,0,0
114176,0,0,0,68,0,15
114177,4,1,3,447,0,1747
114178,0,0,1,24,0,807
114179,0,0,0,61,0,4
114180,0,0,0,147,0,0
114181,1,1,0,100,0,973
114182,0,0,0,0,0,411
114183,9,2,2,930,0,2403
114184,1,1,3,100,0,1134
114185,0,0,0,77,0,150
114186,0,0,0,0,0,37
114187,2,2,1,243,0,1987
114188,2,0,2,270,0,1749
114189,1,0,0,170,0,1131
114190,0,0,1,0,0,195
114191,2,0,2,133,0,395
114192,3,1,1,449,0,943
114193,0,0,0,0,0,1134
114194,1,1,0,53,0,299
114195,0,0,0,0,0,6
114196,0,0,0,0,0,650
114197,0,0,0,64,0,20
114198,0,0,0,57,0,42
114199,0,0,1,27,0,1857
114200,5,1,1,644,0,906
114201,0,0,0,0,0,0
114202,1,0,0,100,0,541
114203,3,1,4,308,0,483
114204,0,0,0,0,0,391
114205,0,0,0,0,0,78
114206,1,1,0,164,0,1274
114207,1,0,4,184,0,1213
114208,0,0,1,0,0,2891
114209,0,0,0,0,0,2508
114210,0,0,0,0,0,1455
114211,0,0,1,157,0,105
114212,0,0,9,0,0,1735
114213,0,0,0,0,0,42
114214,1,0,0,100,0,224
114215,1,1,3,104,0,2545
114216,0,0,0,0,0,42
114217,1,0,3,112,0,2666
114218,0,0,0,0,0,38
114219,3,1,3,354,0,627
114220,4,2,1,437,0,2089
114221,0,0,3,24,0,2580
114222,1,0,2,145,0,1814
114223,1,0,5,100,0,2462
114224,0,0,0,25,0,276
114225,0,0,0,32,0,0
114226,2,1,0,200,0,52
114227,0,0,0,0,0,75
114228,0,0,0,95,0,136
114229,2,0,1,200,0,2357
114230,3,2,1,361,0,767
114231,0,0,0,0,0,20
114232,1,1,0,148,0,2997
114233,2,0,0,191,0,2120
114234,2,0,0,135,0,713
114235,0,0,0,52,0,454
114236,1,0,1,77,0,1536
114237,4,1,6,426,0,2669
114238,1,0,0,99,0,1712
114239,1,0,2,83,0,1670
114240,3,0,12,394,0,2560
114241,1,0,0,100,0,76
114242,0,0,1,0,0,846
114243,1,0,0,100,0,123
114244,3,1,1,260,0,1394
114245,3,1,2,255,0,1488
114246,0,0,0,0,0,169
114247,0,0,0,0,0,70
114248,0,0,0,0,0,2428
114249,0,0,0,0,0,697
114250,0,0,0,0,0,120
114251,0,0,0,41,0,802
114252,0,0,0,0,0,349
114253,0,0,0,0,0,1091
114254,6,2,0,570,0,2337
114255,0,0,0,0,0,0
114256,0,0,0,0,0,0
114257,0,0,0,0,0,223
114258,0,0,0,0,0,412
114259,1,1,0,46,0,1804
114260,3,1,2,279,0,2433
114261,0,0,0,0,0,275
114262,2,1,0,200,0,1241
114263,4,0,1,548,0,1396
114264,1,0,0,100,0,823
114265,0,0,0,0,0,805
114266,0,0,0,48,0,919
114267,0,0,1,0,0,2420
114268,3,3,11,572,0,3443
114269,2,1,0,259,0,1210
114270,0,0,0,73,0,16
114271,1,0,10,91,0,1860
114272,4,2,0,435,0,1419
114273,0,0,0,0,0,138
114274,4,0,1,504,0,3705
114275,1,0,0,100,0,706
114276,1,0,0,82,0,600
114277,4,0,4,530,0,3208
114278,0,0,0,0,0,0
114279,0,0,0,66,0,324
114280,0,0,0,0,0,0
114281,3,1,7,366,0,2316
114282,3,0,1,310,0,2110
114283,0,0,0,0,0,184
114284,0,0,0,186,0,0
114285,0,0,0,0,0,591
114286,2,0,0,129,0,202
114287,0,0,1,28,0,2351
114288,3,1,7,280,0,2316
114289,3,0,5,350,0,810
114290,3,0,1,540,0,2334
114291,0,0,0,74,0,69
114292,0,0,0,0,0,53
114293,0,0,0,52,0,1801
114294,0,0,0,0,0,0
114295,0,0,0,0,0,312
114296,0,0,0,0,0,0
114297,0,0,3,134,0,1059
114298,1,1,2,167,0,2335
114299,0,0,0,98,0,217
114300,0,0,0,0,0,959
114301,0,0,0,0,0,661
114302,0,0,0,25,0,74
114303,0,0,0,76,0,241
114304,0,0,0,19,0,84
114305,0,0,0,0,0,1557
114306,2,0,3,224,0,346
114307,0,0,1,14,0,2730
114308,0,0,0,0,0,1947
114309,0,0,0,0,0,106
114310,0,0,0,19,0,72
114311,0,0,0,23,0,115
114312,1,0,2,191,0,1539
114313,0,0,0,0,0,1373
114314,0,0,0,0,0,2574
114315,0,0,0,0,0,0
114316,0,0,0,0,0,17
114317,0,0,0,0,0,89
114318,0,0,0,0,0,15
114319,0,0,0,0,0,237
114320,0,0,0,0,0,587
114321,1,0,0,127,0,2295
114322,0,0,0,0,0,110
114323,2,0,3,176,0,983
114324,1,1,0,100,0,21
114325,0,0,0,0,0,320
114326,0,0,1,138,0,1108
114327,0,0,0,3,0,935
114328,1,0,4,74,0,1896
114329,5,3,0,433,0,1995
114330,0,0,0,97,0,80
114331,0,0,0,23,0,194
114332,0,0,1,0,0,2638
114333,1,1,0,100,0,2248
114334,1,0,2,100,0,636
114335,0,0,0,0,0,51
